Cell_ID,Keep,counts,count_nuclei,count_cyto,pol_ind,disp_ind,per_dist_ind,coloc_HOXC8_HOXA10
1,True,5.0,5,0.0,0.1976384522371356,0.790191262821483,0.8635782371077426,1.0
2,True,4.0,4,0.0,0.700498847516488,0.247860791873634,0.8406960257507518,1.0
3,True,0.0,0,0.0,,,,0.0
4,True,4.0,3,1.0,0.7226379373333559,0.4103037754485223,1.2287115524006271,1.0
5,False,0.0,0,0.0,,,,
6,False,0.0,0,0.0,,,,
7,True,0.0,0,0.0,,,,0.0
8,True,3.0,2,1.0,0.4070922241760807,0.9107169927456727,1.216696077062312,1.0
9,True,3.0,3,0.0,0.8329019610956444,0.112287001968782,0.917173329071238,1.0
10,True,5.0,5,0.0,0.5002510325921025,0.8992308919669694,1.4632295455985656,1.0
11,True,0.0,0,0.0,,,,0.0
12,True,0.0,0,0.0,,,,0.0
13,True,16.0,16,0.0,0.1005535836799193,0.779166557812888,0.7913100693568936,1.0
14,False,0.0,0,0.0,,,,
15,True,2.0,2,0.0,0.6058090822920057,0.0354235237624073,0.5047989710746312,1.0
16,True,3.0,3,0.0,0.2864897228854288,0.2007788246348864,0.3112251209485363,1.0
17,False,0.0,0,0.0,,,,
18,False,0.0,0,0.0,,,,
19,False,0.0,0,0.0,,,,
20,True,3.0,3,0.0,0.478100877591407,0.8541755689345012,1.2236964022987966,1.0
21,True,6.0,4,2.0,0.2301371124814592,1.5058891275610666,1.5890083421838923,1.0
22,False,0.0,0,0.0,,,,
23,True,7.0,7,0.0,0.2201443070355997,0.5752837350224198,0.6576419385748511,1.0
24,True,8.0,8,0.0,0.3051332298821999,0.440641964342557,0.5902090349323722,1.0
25,True,6.0,5,1.0,0.3049998462070567,0.5633065702053692,0.6754561559533656,1.0
26,True,6.0,6,0.0,0.1592996713786314,0.3458876635569361,0.3743238655859526,1.0
27,True,2.0,2,0.0,0.8742445193948024,0.0196509938846389,0.9170078967029648,1.0
28,True,5.0,5,0.0,0.356478180732024,0.5008369260399502,0.7070760130033855,1.0
29,True,3.0,3,0.0,0.412244262303118,0.1804658994944803,0.3518200416157285,1.0
30,False,0.0,0,0.0,,,,
31,False,0.0,0,0.0,,,,
32,True,0.0,0,0.0,,,,0.0
33,True,0.0,0,0.0,,,,0.0
34,False,0.0,0,0.0,,,,
35,True,1.0,1,0.0,0.8143088173262782,0.0,0.7036908487902792,1.0
36,False,0.0,0,0.0,,,,
37,False,0.0,0,0.0,,,,
38,True,6.0,5,1.0,0.5992626099444552,0.7560137935066832,1.3735028595013627,1.0
39,True,5.0,4,1.0,0.6954529952396781,0.4725865309070315,1.173393326359916,1.0
40,False,0.0,0,0.0,,,,
41,False,0.0,0,0.0,,,,
42,False,0.0,0,0.0,,,,
